name,address,phone,website
제임스 김 부동산,"2701 Old Denton Rd. #270, Carrollton, TX 75007",972-890-1545,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2701+Old+Denton+Rd.+%23270%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
[email protected],"2701 Old Denton Rd. #270, Carrollton, TX 75007",972-890-1545,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2701+Old+Denton+Rd.+%23270%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
쌀쌀맞은 닭 (Rice Chicken),"2558 Royal Ln., Dallas, TX 75229",972) 241-1332,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2558+Royal+Ln.%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
Waterview Golf Club,"9509 Waterview Pkwy., Rowlett, TX 75089",972) 463-8900,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9509+Waterview+Pkwy.%2C+Rowlett%2C+TX+75089&z=16&iwloc=A&z=auto
waterviewgc.com,"9509 Waterview Pkwy., Rowlett, TX 75089",972) 463-8900,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9509+Waterview+Pkwy.%2C+Rowlett%2C+TX+75089&z=16&iwloc=A&z=auto
휴스턴 한인 교역자회,,832) 264-9566,
업소록,"5400 E. Mockingbird Ln. #119B, Dallas, TX 75206",214) 826-9766 / 832) 605-5330 / 713) 643-4348 / 800) 426-5204 / 832.867.9722 / 817) 551-5612 / 469) 258-8839 / 972) 986-2149 / 972) 484-5740 / 210) 365-2869,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5400+E.+Mockingbird+Ln.+%23119B%2C+Dallas%2C+TX+75206&z=16&iwloc=A&z=auto
Art Custom Tailor,"5400 E. Mockingbird Ln. #119B, Dallas, TX 75206",214) 826-9766 / 832) 605-5330 / 713) 643-4348 / 800) 426-5204 / 832.867.9722 / 817) 551-5612 / 469) 258-8839 / 972) 986-2149 / 972) 484-5740 / 210) 365-2869,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5400+E.+Mockingbird+Ln.+%23119B%2C+Dallas%2C+TX+75206&z=16&iwloc=A&z=auto
Art Custom Tailor,"5400 E. Mockingbird Ln. #119B, Dallas, TX 75206",214) 826-9766,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5400+E.+Mockingbird+Ln.+%23119B%2C+Dallas%2C+TX+75206&z=16&iwloc=A&z=auto
현대전기,"1372 Country PI. Circle, Houston, TX 77079",832) 605-5330,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1372+Country+PI.+Circle%2C+Houston%2C+TX+77079&z=16&iwloc=A&z=auto
한빛장로교회,"3929 Colgate Street, Houston, TX 77087",713) 643-4348,https://www.hanbithouston.org
타이항공 (Thai Airways),,800) 426-5204,https://www.thaiair.com
라이언 박 종합보험,"1220 Blalock Rd. Ste.150. Houston, TX 77055 (H마트 옆)",832.867.9722,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1220+Blalock+Rd.+Ste.150.+Houston%2C+TX+77055+%28H%EB%A7%88%ED%8A%B8+%EC%98%86%29&z=16&iwloc=A&z=auto
[email protected],"1220 Blalock Rd. Ste.150. Houston, TX 77055 (H마트 옆)",832.867.9722,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1220+Blalock+Rd.+Ste.150.+Houston%2C+TX+77055+%28H%EB%A7%88%ED%8A%B8+%EC%98%86%29&z=16&iwloc=A&z=auto
크로스웨이침례교회,"5522 Whitman Ave., Fort Worth, TX 76133",817) 551-5612,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5522+Whitman+Ave.%2C+Fort+Worth%2C+TX+76133&z=16&iwloc=A&z=auto
PIO Construction,"12521 Outlook Ave., Fort Worth, TX 76244",469) 258-8839,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=12521+Outlook+Ave.%2C+Fort+Worth%2C+TX+76244&z=16&iwloc=A&z=auto
어빙 시티 바디,"910 N Beltline Road, Irving, TX 75061",972) 986-2149,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=910+N+Beltline+Road%2C+Irving%2C+TX+75061&z=16&iwloc=A&z=auto
한산 무역,"11181 Harry Hines Blvd. #123, Dallas, TX 75229",972) 484-5740,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11181+Harry+Hines+Blvd.+%23123%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
[email protected],"11181 Harry Hines Blvd. #123, Dallas, TX 75229",972) 484-5740,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11181+Harry+Hines+Blvd.+%23123%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
샌안토니오 예수사랑 장로교회,"5718 Grandwood Drive, San Antonio, TX 78239",210) 365-2869,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5718+Grandwood+Drive%2C+San+Antonio%2C+TX+78239&z=16&iwloc=A&z=auto
업소록,"1920 E. Beltline Road, Carrollton, TX 75006",972) 417-7001 / 940) 497-9464 / 972) 395-2525 / 214) 456-7000 / 214) 470-2966 / 469) 879-8895 / 972) 530-7374 / 972) 906-7100 / 972) 298-8833 / 214.470.9724 / 469.235.8677,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1920+E.+Beltline+Road%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
Hon Sushi,"1920 E. Beltline Road, Carrollton, TX 75006",972) 417-7001 / 940) 497-9464 / 972) 395-2525 / 214) 456-7000 / 214) 470-2966 / 469) 879-8895 / 972) 530-7374 / 972) 906-7100 / 972) 298-8833 / 214.470.9724 / 469.235.8677,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1920+E.+Beltline+Road%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
Hon Sushi,"1920 E. Beltline Road, Carrollton, TX 75006",972) 417-7001,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1920+E.+Beltline+Road%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
윙타운 (Denton),"4271 FM 2181 #316, Corinth, TX 76210",940) 497-9464,https://www.wingtown.com
Sushi Go,"1025 W. Hebron Pkwy. #156, Carrollton, TX 75007",972) 395-2525,http://www.mysushigo.com/
(Mon-Sun) 11:00am ~ 9:30pm,"1025 W. Hebron Pkwy. #156, Carrollton, TX 75007",972) 395-2525,http://www.mysushigo.com/
달라스 어린이 병원 (달라스) - Children's Medical Center Dallas,"2350 North Stemmons Freeway, Dallas, TX 75207",214) 456-7000,http://www.childrens.com
JS Sushi,"2625 Old Denton Road #229, Carrollton, TX 75007",214) 470-2966 / 469) 879-8895,https://www.jssushi.com
Choice Dental,"5435 N. Garland Ave. #125, Garland, TX 75040",972) 530-7374,http://choicedentalonline.com
[email protected],"5435 N. Garland Ave. #125, Garland, TX 75040",972) 530-7374,http://choicedentalonline.com
C2 Education Center (Coppell),"230 North Denton Tap Road #101, Coppell, TX 75019",972) 906-7100,https://www.c2educate.com/
[email protected],"230 North Denton Tap Road #101, Coppell, TX 75019",972) 906-7100,https://www.c2educate.com/
경기여자중고등학교,,972) 298-8833,
[email protected],뉴스타 부동산 (Texas Newstar Realty & Inv.),214.470.9724,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2560+Royal+Lane.+%23215.+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
[email protected],"2560 Royal Lane. #215. Dallas, TX 75229",214.470.9724,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2560+Royal+Lane.+%23215.+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
할매 칼국수,"2405 S. Stemmons Fwy, Lewisville, TX 75067 (시온마켓 푸드코트)",469.235.8677,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2405+S.+Stemmons+Fwy%2C+Lewisville%2C+TX+75067+%28%EC%8B%9C%EC%98%A8%EB%A7%88%EC%BC%93+%ED%91%B8%EB%93%9C%EC%BD%94%ED%8A%B8%29&z=16&iwloc=A&z=auto
업소록,"1009-A Dairy Ashford, Houston, TX 77079",281) 584-0121 / 214) 256-9000 / 469) 261-4002 / 915) 755-7995 / 713) 623-0600 / 254) 289-8866 / 254) 526-8866 / 214) 796-3441 / 972-406-1911 / 972-998-2916 / 469) 892-6313 / 469) 892-5729,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1009-A+Dairy+Ashford%2C+Houston%2C+TX+77079&z=16&iwloc=A&z=auto
퀵보이택배,"1009-A Dairy Ashford, Houston, TX 77079",281) 584-0121 / 214) 256-9000 / 469) 261-4002 / 915) 755-7995 / 713) 623-0600 / 254) 289-8866 / 254) 526-8866 / 214) 796-3441 / 972-406-1911 / 972-998-2916 / 469) 892-6313 / 469) 892-5729,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1009-A+Dairy+Ashford%2C+Houston%2C+TX+77079&z=16&iwloc=A&z=auto
퀵보이택배,"1009-A Dairy Ashford, Houston, TX 77079",281) 584-0121,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1009-A+Dairy+Ashford%2C+Houston%2C+TX+77079&z=16&iwloc=A&z=auto
코마트 (Komart),"2240 Royal Ln. #306, Dallas, TX 75229",214) 256-9000,http://www.mykomart.com
[email protected],"2240 Royal Ln. #306, Dallas, TX 75229",214) 256-9000,http://www.mykomart.com
크리스탈 블루 풀 & 스파,"5704 Big River Drive, The Colony, TX 75056",469) 261-4002,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5704+Big+River+Drive%2C+The+Colony%2C+TX+75056&z=16&iwloc=A&z=auto
한미식품,"9543 Dyer Street, El Paso, TX 79924",915) 755-7995,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9543+Dyer+Street%2C+El+Paso%2C+TX+79924&z=16&iwloc=A&z=auto
서계훈 합동법률사무소,"3211 Edloe St. #100, Houston, TX 77027",713) 623-0600,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3211+Edloe+St.+%23100%2C+Houston%2C+TX+77027&z=16&iwloc=A&z=auto
킬린 한인침례교회,"113 South 8th Street, Killeen, TX 76541",254) 289-8866 / 254) 526-8866,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=113+South+8th+Street%2C+Killeen%2C+TX+76541&z=16&iwloc=A&z=auto
추인달 (ChooInDal),,,https://www.facebook.com/groups/chooindal/
[email protected],,,https://www.facebook.com/groups/chooindal/
Soleil Inc.,"2839 Anode Lane, Dallas, TX 75220",214) 796-3441,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2839+Anode+Lane%2C+Dallas%2C+TX+75220&z=16&iwloc=A&z=auto
Too Thai Street Eats (투타이 스트릿 잇츠),"2540 Old Denton Rd #138, Carrollton, TX 75006",469) 892-6313 / 469) 892-5729,http://www.toothaistreeteats.com/
"(Mon-Thurs)11am ~ 10pm, (Fri-Sun)11am~ 10:30pm","2540 Old Denton Rd #138, Carrollton, TX 75006",469) 892-6313 / 469) 892-5729,http://www.toothaistreeteats.com/
업소록,"6419 Bissonnet #100, Houston, TX 77074",713) 271-8003 / 405) 749-0120 / 718.445.0000 / 917.968.5050 / 512) 495-8832 / 713) 364-7788 / 214) 494-4246 / 972) 239-5275 / 972) 579-8100 / 817) 410-2400 / 214) 909-5722,https://www.bissonnetclockwatchrepair.com
비소넷 시계점,"6419 Bissonnet #100, Houston, TX 77074",713) 271-8003 / 405) 749-0120 / 718.445.0000 / 917.968.5050 / 512) 495-8832 / 713) 364-7788 / 214) 494-4246 / 972) 239-5275 / 972) 579-8100 / 817) 410-2400 / 214) 909-5722,https://www.bissonnetclockwatchrepair.com
비소넷 시계점,"6419 Bissonnet #100, Houston, TX 77074",713) 271-8003,https://www.bissonnetclockwatchrepair.com
쇼군,"11900 N. Noy Avenue, Oklahoma City, OK 73110",405) 749-0120,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11900+N.+Noy+Avenue%2C+Oklahoma+City%2C+OK+73110&z=16&iwloc=A&z=auto
Promise Realty LLC,,718.445.0000 / 917.968.5050,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=188-02+Northern+Blvd.+2nd+Fl.%2C+Flushing%2C+NY+11358+%2F+45-22+Little+Neck+Pkwy+%23Suite+5%2C+Little+Neck.+NY+11362&z=16&iwloc=A&z=auto
[email protected],,718.445.0000 / 917.968.5050,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=188-02+Northern+Blvd.+2nd+Fl.%2C+Flushing%2C+NY+11358+%2F+45-22+Little+Neck+Pkwy+%23Suite+5%2C+Little+Neck.+NY+11362&z=16&iwloc=A&z=auto
리차드 정 변호사,"600 Congress Ave. #1900, Austin, TX 78701",512) 495-8832,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=600+Congress+Ave.+%231900%2C+Austin%2C+TX+78701&z=16&iwloc=A&z=auto
제일융자,"7001 Corporate Dr. #100-A, Houston, TX 77036",713) 364-7788,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7001+Corporate+Dr.+%23100-A%2C+Houston%2C+TX+77036&z=16&iwloc=A&z=auto
스톤 레이크 치과 (Stone Lake Family Dentistry),"14550 SH 121 #100, Frisco, TX 75035",214) 494-4246,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=14550+SH+121+%23100%2C+Frisco%2C+TX+75035&z=16&iwloc=A&z=auto
[email protected],"14550 SH 121 #100, Frisco, TX 75035",214) 494-4246,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=14550+SH+121+%23100%2C+Frisco%2C+TX+75035&z=16&iwloc=A&z=auto
Ramada Hotel,"8102 LBJ Freeway, Dallas, TX 75251",972) 239-5275,http://www.ramadaparkcentral.com
[email protected],"8102 LBJ Freeway, Dallas, TX 75251",972) 239-5275,http://www.ramadaparkcentral.com
베일러 메디칼 센터 (어빙),"1901 N. MacArthur Boulevard, Irving, TX 75061",972) 579-8100,http://www.baylorhealth.com
릴렉스 더 백 (Relax The Back),"2175 East Southlake Blvd Ste 150, Southlake, TX 76092",817) 410-2400,https://www.relaxtheback.com
"(Mon-Sat) 10:00am ~ 7:00pm, (Sun) 12:00pm ~ 6:00pm","2175 East Southlake Blvd Ste 150, Southlake, TX 76092",817) 410-2400,https://www.relaxtheback.com
안민성 한방병원 (프리스코),"5850 Town & Country Blvd #101, Frisco, TX 75034",214) 909-5722,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5850+Town+%26+Country+Blvd+%23101%2C+Frisco%2C+TX+75034&z=16&iwloc=A&z=auto
업소록,"1149 N. Plano Road, Garland, TX 75042",972) 804-2521 / 972) 272-4724 / 972) 769-7345 / 214) 522-9810 / 214) 507-4266 / 254) 690-7997 / 469.982.8825 / 972-488-1775 / 713) 776-2021 / 469) 814-9637,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1149+N.+Plano+Road%2C+Garland%2C+TX+75042&z=16&iwloc=A&z=auto
임보라 피아노 작곡 이론,"1149 N. Plano Road, Garland, TX 75042",972) 804-2521 / 972) 272-4724 / 972) 769-7345 / 214) 522-9810 / 214) 507-4266 / 254) 690-7997 / 469.982.8825 / 972-488-1775 / 713) 776-2021 / 469) 814-9637,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1149+N.+Plano+Road%2C+Garland%2C+TX+75042&z=16&iwloc=A&z=auto
임보라 피아노 작곡 이론,,972) 804-2521,
기쁜소식 달라스 제일교회,"1149 N. Plano Road, Garland, TX 75042",972) 272-4724,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1149+N.+Plano+Road%2C+Garland%2C+TX+75042&z=16&iwloc=A&z=auto
장 카이로프랙틱 플레이노 (Zhang Chiropractic TCM Clinic),"2411 Coit Rd. #110, Plano, TX 75075",972) 769-7345,http://www.acuchiroherbs.com
[email protected],"2411 Coit Rd. #110, Plano, TX 75075",972) 769-7345,http://www.acuchiroherbs.com
제이슨 최 변호사 (Choe Walker),"2000 Royal Ln. #205, Dallas, TX 75229",214) 522-9810,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2000+Royal+Ln.+%23205%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
유니스 방 메이크업 (Eunice Bang Professional Makeup Artist),,214) 507-4266,http://www.eunicebang.com
[email protected],,214) 507-4266,http://www.eunicebang.com
양의탁 치과,"1203 Central Expressway, Killeen, TX 76543",254) 690-7997,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1203+Central+Expressway%2C+Killeen%2C+TX+76543&z=16&iwloc=A&z=auto
엠앤알 서플라이 M&R SUPPLY,"2241 Joe Field Rd. Dallas, TX 75229 (코마트내)",469.982.8825,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2241+Joe+Field+Rd.+Dallas%2C+TX+75229+%28%EC%BD%94%EB%A7%88%ED%8A%B8%EB%82%B4%29&z=16&iwloc=A&z=auto
터치텔 와이얼레스(Touchtel Wireless),"11250 Harry Hines Blvd # 201, Dallas, TX 75229",972-488-1775,http://www.touchteldallas.com
라니스 트로피,"8000 S. Gessner, Houston, TX 77036",713) 776-2021,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=8000+S.+Gessner%2C+Houston%2C+TX+77036&z=16&iwloc=A&z=auto
Min's Hair,"3420 K Ave. #155, Plano, TX 75074",469) 814-9637,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3420+K+Ave.+%23155%2C+Plano%2C+TX+75074&z=16&iwloc=A&z=auto
업소록,"26742 E. University Dr. Ste. 220 Aubrey, TX 76227",972) 845-1234 / 469) 688-9059 / 512) 339-3538 / 214) 677-3180 / 972) 372-4505 / 405) 632-3322 / 972) 243-3485 / 469 554 5659 / 972-720-0759 / 817) 320-9318,https://www.navofamilydental.com
Navo Family Dental (나보 덴탈),"26742 E. University Dr. Ste. 220 Aubrey, TX 76227",972) 845-1234 / 469) 688-9059 / 512) 339-3538 / 214) 677-3180 / 972) 372-4505 / 405) 632-3322 / 972) 243-3485 / 469 554 5659 / 972-720-0759 / 817) 320-9318,https://www.navofamilydental.com
Navo Family Dental (나보 덴탈),"26742 E. University Dr. Ste. 220 Aubrey, TX 76227",972) 845-1234,https://www.navofamilydental.com
드림아트 미술학원 (Academy of Dream Art) 플레이노,"3420 K Avenue #306, Plano, TX 75074",469) 688-9059,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3420+K+Avenue+%23306%2C+Plano%2C+TX+75074&z=16&iwloc=A&z=auto
어스틴 제일장로교회,"10601 Pecan Park Blvd., Austin, TX 78750",512) 339-3538,http://www.akfpc.org
서울 부동산,,214) 677-3180,
[email protected],,214) 677-3180,
Heart Rhythm Specialists (심장내과),"7300 Eldorado Pkwy, Mckinney, TX 75070",972) 372-4505,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7300+Eldorado+Pkwy%2C+Mckinney%2C+TX+75070&z=16&iwloc=A&z=auto
[email protected],"7300 Eldorado Pkwy, Mckinney, TX 75070",972) 372-4505,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7300+Eldorado+Pkwy%2C+Mckinney%2C+TX+75070&z=16&iwloc=A&z=auto
한인중앙장로교회,"600 SE 30th Street, Oklahoma City, OK 73129",405) 632-3322,http://church.kcmusa.org/network/main.php?club_table=club_1330
Lucky 7 Plaza,"11252 Harry Hines Blvd. #202, Dallas, TX 75229",972) 243-3485,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11252+Harry+Hines+Blvd.+%23202%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
In-Ex Contracting & Roofing Inc.,"2210 Landoine Lane, Lewisville, TX 75056",469 554 5659,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2210+Landoine+Lane%2C+Lewisville%2C+TX+75056&z=16&iwloc=A&z=auto
최수곤 세무회계법인,,972-720-0759,
포트워스냉동,"9116 Camp Bowie W. Blvd. #125, Fort Worth, TX 76116",817) 320-9318,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9116+Camp+Bowie+W.+Blvd.+%23125%2C+Fort+Worth%2C+TX+76116&z=16&iwloc=A&z=auto
업소록,"6202 NW Cache Road, Lawton, OK 73505",580) 536-8941 / 281) 758-3878 / 972) 242-5556 / 405) 532-0514 / 972-242-0070 / 832) 338-6653 / 210) 822-1529 / 469) 655-2927 / 713) 906-3054 / 469-399-0291 / 972) 742-8716,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6202+NW+Cache+Road%2C+Lawton%2C+OK+73505&z=16&iwloc=A&z=auto
평화식품,"6202 NW Cache Road, Lawton, OK 73505",580) 536-8941 / 281) 758-3878 / 972) 242-5556 / 405) 532-0514 / 972-242-0070 / 832) 338-6653 / 210) 822-1529 / 469) 655-2927 / 713) 906-3054 / 469-399-0291 / 972) 742-8716,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6202+NW+Cache+Road%2C+Lawton%2C+OK+73505&z=16&iwloc=A&z=auto
평화식품,"6202 NW Cache Road, Lawton, OK 73505",580) 536-8941,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6202+NW+Cache+Road%2C+Lawton%2C+OK+73505&z=16&iwloc=A&z=auto
사쿠라 (Kobe Hana),"24100 N.W. Fwy. #100, Cypress, TX 77429",281) 758-3878,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=24100+N.W.+Fwy.+%23100%2C+Cypress%2C+TX+77429&z=16&iwloc=A&z=auto
Blue One 골프 스튜디오,"2625 Old Denton Rd #404, Carrollton, TX 75007",972) 242-5556 / 405) 532-0514,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2625+Old+Denton+Rd+%23404%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
(Mon-Sat) 10:00am ~ 9:00pm,"2625 Old Denton Rd #404, Carrollton, TX 75007",972) 242-5556 / 405) 532-0514,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2625+Old+Denton+Rd+%23404%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
메가 식당장비 (Mega Restrant Supply),"1000 Crowley Drive #150, Carrollton TX 75006",972-242-0070,https://www.megarsdfw.com
[email protected],"1000 Crowley Drive #150, Carrollton TX 75006",972-242-0070,https://www.megarsdfw.com
고향집 (하윈점),"5860 Ranchester, Houston, TX 77036",832) 338-6653,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5860+Ranchester%2C+Houston%2C+TX+77036&z=16&iwloc=A&z=auto
서울 비디오,"1027 Rittiman Road, San Antonio, TX 78218",210) 822-1529,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1027+Rittiman+Road%2C+San+Antonio%2C+TX+78218&z=16&iwloc=A&z=auto
론스타 펜싱 센터 (Lone Star Fencing Center),"915 W. Parker Rd. #311, Plano, TX 75023",469) 655-2927,https://www.lonestarfencingcenter.org
[email protected],"915 W. Parker Rd. #311, Plano, TX 75023",469) 655-2927,https://www.lonestarfencingcenter.org
두나미스 축구단,,713) 906-3054,
K-HAIR CUT (케이헤어컷),"11407 Emerald St. #111, Dallas TX 75229 (모짜르트앞)",469-399-0291,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11407+Emerald+St.+%23111%2C+Dallas+TX+75229+%28%EB%AA%A8%EC%A7%9C%EB%A5%B4%ED%8A%B8%EC%95%9E%29&z=16&iwloc=A&z=auto
Pro One 잔디 조경,,972) 742-8716,
업소록,"300 W. Plano Parkway, Plano, TX 75075",972) 633-8000 / 281) 529-1901 / 469) 657-6837 / 713) 747-8222 / 713) 673-8880 / 972.533.4377 / 501) 450-9090 / 713) 988-7661 / 972) 446-6633 / 972) 620-2001,https://www.japanhouseplano.com
Japan House,"300 W. Plano Parkway, Plano, TX 75075",972) 633-8000 / 281) 529-1901 / 469) 657-6837 / 713) 747-8222 / 713) 673-8880 / 972.533.4377 / 501) 450-9090 / 713) 988-7661 / 972) 446-6633 / 972) 620-2001,https://www.japanhouseplano.com
Japan House,"300 W. Plano Parkway, Plano, TX 75075",972) 633-8000,https://www.japanhouseplano.com
한진 해운 (Hanjin Shipping Co.),"12121 Wickchester Ln. #360, Houston, TX 77079",281) 529-1901,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=12121+Wickchester+Ln.+%23360%2C+Houston%2C+TX+77079&z=16&iwloc=A&z=auto
마이클 파커 변호사,"6565 N. MacArthur Blvd. #225, Irving, TX 75039",469) 657-6837,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6565+N.+MacArthur+Blvd.+%23225%2C+Irving%2C+TX+75039&z=16&iwloc=A&z=auto
Sye Beauty Supply,"4426 Griggs Road, Houston, TX 77021",713) 747-8222,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=4426+Griggs+Road%2C+Houston%2C+TX+77021&z=16&iwloc=A&z=auto
Pacific Intermodal,,713) 673-8880,
코너크랩 가라오케 카페,"2601 S. Stemmons Freeway #190, Lewisville, TX 75067",972.533.4377,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2601+S.+Stemmons+Freeway+%23190%2C+Lewisville%2C+TX+75067&z=16&iwloc=A&z=auto
